mp_id,formula,bg_eV,gap_type,ehull,stable
mp-1223113,,0.383,Indirect,0.6617,Unstable
mp-721059,,3.3226,Direct,0.3975,Unstable
mp-643643,,4.8714,Indirect,0.0897,Stable
mp-746679,,2.0123,Indirect,0.1355,Unstable
mp-28128,,2.093,Indirect,0.0534,Stable
mp-27362,Nb(SCl)2,1.5102,Direct,0.0,Stable
mp-1206395,Tl2SCl2,2.134,Indirect,0.6175,Unstable
mp-554711,,2.957,Indirect,0.1606,Unstable
mp-1013760,Sn5(S2Cl)2,1.1857,Indirect,0.0873,Stable
mp-1198863,Hg3(SCl)2,1.8038,Direct,0.0055,Stable
mp-1014204,Sn5(S2Cl)2,0.8334,Direct,0.0387,Stable
mp-29573,Sb4S5Cl2,1.943,Indirect,0.006,Stable
mp-672186,,2.3049,Direct,0.0,Stable
mp-1013730,Cd5(S2Cl)2,1.9571,Indirect,0.0677,Stable
mp-1021494,Cd5(S2Cl)2,1.391,Indirect,0.0469,Stable
mp-560845,Cu2As4S3Cl2,1.4078,Indirect,0.0286,Stable
mp-1219905,Pr5S2N3Cl2,0.704,Indirect,0.0661,Stable
mp-1203568,TiP2(S4Cl)2,1.8109,Indirect,0.0,Stable
mp-555435,,1.6486,Indirect,0.2603,Unstable
mp-722472,,0.508,Indirect,0.583,Unstable
mp-556430,,1.9841,Direct,0.3179,Unstable
mp-1194018,TiS5(ClO3)2,0.161,Indirect,0.633,Unstable
mp-559071,Ag2Bi2S3Cl2,1.6368,Indirect,0.005,Stable
mp-1220227,Nd4S4Cl2O,2.8926,Indirect,0.0206,Stable
mp-1040450,Li5P(S2Cl)2,2.7793,Indirect,0.0163,Stable
mp-556040,CaS2(ClO3)2,4.7193,Direct,0.0,Stable
mp-653096,,1.7076,Indirect,0.2959,Unstable
mp-556094,AgBiSCl2,1.0752,Direct,0.0,Stable
mp-554238,CuBiSCl2,0.6432,Direct,0.037,Stable
mp-1190453,Pr3AsS5Cl2,2.1611,Indirect,0.0,Stable
mp-1224553,K8Cu9S8(ClO18)2,0.0467,Indirect,0.0095,Stable
mp-1183030,AgS8N9(ClO6)2,0.0853,Direct,0.9203,Unstable
mp-1182214,,0.8439,Direct,0.5526,Unstable
mp-1201798,,4.0761,Indirect,0.0917,Stable
mp-1202858,Hg2GeS6Cl2O21,2.1278,Direct,0.0,Stable
mp-732271,,0.6355,Indirect,0.5566,Unstable
mp-1179294,,0.4776,Indirect,0.6128,Unstable
mp-1179382,,0.034,Indirect,0.4997,Unstable
mp-1227702,Ca10Si3S3(ClO12)2,4.2895,Indirect,0.0301,Stable
mp-1189153,K2HgS(ClO2)2,0.2035,Indirect,0.4578,Unstable
mp-1214018,,0.608,Indirect,0.6174,Unstable
mp-42163,Ca10Si3S3(ClO12)2,4.4998,Indirect,0.0283,Stable
mp-695095,Ca19Si6S6(ClO24)2,3.974,Indirect,0.045,Stable
mp-23650,,2.0902,Indirect,0.338,Unstable
mp-1198427,RuSN4(ClO)2,0.5038,Indirect,1.2056,Unstable
mp-560601,K2CuS(ClO2)2,0.731,Indirect,0.0,Stable
mp-572902,Cs2CeAsS3Cl2,0.1059,Direct,0.0271,Stable
mp-1179389,,0.6685,Indirect,0.7314,Unstable
mp-1200189,,4.015,Indirect,0.1752,Unstable
mp-707208,,2.8942,Indirect,0.0554,Stable
mp-766411,,2.0104,Indirect,0.0352,Stable
mp-722401,,4.1704,Indirect,0.1189,Unstable
mp-680331,,2.0705,Direct,0.1883,Unstable
mp-1204310,,2.4561,Indirect,0.1892,Unstable
mp-1229204,Ag4Hg5S5IBrCl2,0.8687,Direct,0.007,Stable
mp-1200842,,3.8023,Indirect,0.0409,Stable
mp-1204275,,2.0399,Indirect,0.0376,Stable
mp-706983,,3.0173,Indirect,0.0491,Stable
mp-697127,,2.0652,Indirect,0.0606,Stable
mp-1202516,,3.0082,Direct,0.169,Unstable
mp-1199791,,3.684,Indirect,0.1865,Unstable
mp-699261,,3.3443,Direct,0.0336,Stable
mp-1199490,,1.6434,Direct,0.0476,Stable
mp-555563,,3.8268,Direct,0.4016,Unstable
mp-698381,,2.0271,Indirect,0.4693,Unstable
mp-1199171,,1.4274,Indirect,0.3303,Unstable
mp-1205229,,4.1546,Direct,0.3083,Unstable
mp-1199187,,5.115,Indirect,0.2902,Unstable
mp-675345,Bi5(S2Cl)3,1.4488,Indirect,0.0638,Stable
mp-1194026,IrS2Cl3O7,0.2995,Indirect,0.0541,Stable
mp-1199227,,3.5585,Direct,0.2786,Unstable
mp-1203684,,2.925,Indirect,0.2776,Unstable
mp-1214856,AlSNCl3,2.4413,Indirect,0.0853,Stable
mp-555688,WS2(NCl)3,0.8792,Indirect,0.2335,Unstable
mp-557085,FeS4N4Cl3,0.8885,Direct,0.2537,Unstable
mp-558545,,3.1886,Indirect,0.1307,Unstable
mp-558865,,0.9719,Indirect,0.2643,Unstable
mp-669471,HgS4(NCl)3,1.9589,Indirect,0.1649,Unstable
mp-559514,Nd4S3NCl3,3.0831,Indirect,0.0,Stable
mp-556418,AlSCl3O2,3.9643,Indirect,0.0,Stable
mp-560879,,2.7125,Direct,0.245,Unstable
mp-560328,Ag15P4S16Cl3,1.2888,Indirect,0.0,Stable
mp-1212663,Na22S10Cl3O40,5.0754,Direct,0.0372,Stable
mp-1173865,Na21ZnS10Cl3O40,3.8486,Direct,0.0799,Stable
mp-1229155,Ag4Hg4S4BrCl3,1.5994,Indirect,0.0,Stable
mp-721012,Na13Ca7S12(ClO16)3,5.0397,Indirect,0.0153,Stable
mp-1223572,La5Ti6S3(ClO5)3,1.7769,Indirect,0.027,Stable
mp-690978,La5Ti6S3(ClO5)3,1.7566,Indirect,0.0273,Stable
mp-1204034,,0.7111,Direct,0.9092,Unstable
mp-1210318,,0.6567,Indirect,0.5839,Unstable
mp-759409,,0.3388,Direct,0.0572,Stable
mp-1189737,Hg2SN(ClO)3,0.0294,Indirect,0.6772,Unstable
mp-559765,KHg2S(ClO)3,2.6937,Indirect,0.0515,Stable
mp-722022,,0.537,Indirect,1.1798,Unstable
mp-1223192,Na21ZnS10Cl3O40,4.351,Direct,0.012,Stable
mp-23830,,2.6565,Indirect,0.1818,Unstable
mp-24764,,3.8105,Indirect,0.1854,Unstable
mp-1179444,,0.6019,Indirect,0.7165,Unstable
mp-1204366,,0.359,Direct,0.4286,Unstable
mp-1204316,,1.8301,Indirect,0.3613,Unstable
mp-738597,,2.9,Indirect,0.2423,Unstable
mp-1195191,,2.2261,Indirect,0.2486,Unstable
mp-1204771,,1.8271,Indirect,0.2867,Unstable
mp-728315,,0.3419,Indirect,1.0548,Unstable
mp-572601,,3.3623,Indirect,0.1172,Unstable
mp-1209817,,0.7563,Indirect,0.5849,Unstable
mp-711343,,0.6185,Indirect,1.3192,Unstable
mp-1210452,,2.7585,Direct,0.0,Stable
mp-29051,WS9Cl4,1.2552,Direct,0.0,Stable
mp-28242,Tl6SCl4,1.7994,Direct,0.0157,Stable
mp-640341,Mo3S7Cl4,1.6862,Indirect,0.0,Stable
mp-1182355,Gd2SCl4,1.1898,Indirect,0.1309,Unstable
mp-29880,Sm2SCl4,3.5037,Indirect,0.0,Stable
mp-865182,Gd2SCl4,1.7563,Indirect,0.0,Stable
mp-2017401,WSCl4,2.1759,Direct,0.0036,Stable
mp-2017348,WSCl4,2.2983,Direct,0.0078,Stable
mp-2422943,WSCl4,2.0094,Indirect,0.0009,Stable
mp-558360,AlAs3S5Cl4,2.2534,Indirect,0.0,Stable
mp-652180,,0.0706,Indirect,0.7804,Unstable
mp-1203609,FeS4(NCl)4,0.4962,Indirect,0.2372,Unstable
mp-1200983,Re2S(ClO2)4,2.0921,Direct,0.0,Stable
mp-1180071,Pb10S(ClO3)4,0.044,Indirect,0.0678,Stable
mp-557484,BiS4N3Cl4,2.0317,Indirect,0.1112,Unstable
mp-566296,SnS8(N2Cl)4,1.6015,Direct,0.2596,Unstable
mp-2241078,MgNb2(SCl)4,0.8791,Indirect,0.2526,Unstable
mp-560637,GaS5N5Cl4,2.3285,Indirect,0.1738,Unstable
mp-2234083,MgNb2(SCl)4,1.1116,Indirect,0.2411,Unstable
mp-561350,AlBiSCl4,2.8305,Indirect,0.0,Stable
mp-866713,ReTeSCl4,2.3274,Indirect,0.0,Stable
mp-554646,,1.9097,Indirect,0.3182,Unstable
mp-1224205,K12Mo4S11Cl4O5,2.3966,Indirect,0.1459,Unstable
mp-2229444,MgV2S4(N3Cl2)2,0.1962,Indirect,0.3179,Unstable
mp-2229416,MgV2S4(N3Cl2)2,0.4755,Indirect,0.3675,Unstable
mp-677337,,0.0948,Indirect,0.2873,Unstable
mp-1191290,Hg2SN2Cl4O3,2.7911,Indirect,0.8974,Unstable
mp-1179746,,0.4274,Indirect,1.3602,Unstable
mp-1198123,,4.6652,Direct,0.0,Stable
mp-1200341,,3.9804,Direct,0.1356,Unstable
mp-1201166,,1.7119,Indirect,0.0791,Stable
mp-1203285,,2.657,Direct,0.0064,Stable
mp-559089,,4.0102,Indirect,0.2511,Unstable
mp-1225472,GaHg3AsSCl4,2.9482,Indirect,0.0,Stable
mp-1238685,GaHg3AsSCl4,2.6601,Indirect,0.0002,Stable
mp-557775,,4.1083,Direct,0.1307,Unstable
mp-556310,LiAlS3(Cl2O3)2,1.9832,Indirect,0.031,Stable
mp-560423,KBS4(ClO3)4,4.6462,Indirect,0.0,Stable
mp-1196156,,3.1283,Indirect,0.0335,Stable
mp-1197904,,3.5551,Indirect,0.1219,Unstable
mp-1204634,,0.2273,Direct,0.1877,Unstable
mp-1204695,,1.0245,Indirect,0.2008,Unstable
mp-1205052,,0.2581,Indirect,1.4461,Unstable
mp-1202327,AlCu4SbPb6S2(Cl2O13)2,0.1848,Indirect,0.2309,Unstable
mp-556023,Nd3S2Cl5,3.2203,Indirect,0.0,Stable
mp-1179727,RhSCl5,1.5419,Direct,0.0,Stable
mp-30157,Dy3S2Cl5,3.4108,Indirect,0.0201,Stable
mp-657300,RhSCl5,1.5402,Indirect,0.0045,Stable
mp-559738,SbSNCl5,1.8036,Direct,0.1367,Unstable
mp-1203263,SbS8N6Cl5,1.3868,Indirect,0.355,Unstable
mp-554079,FeS3N2Cl5,1.3789,Indirect,0.0924,Stable
mp-554153,SbS4N4Cl5,1.5929,Direct,0.299,Unstable
mp-554353,TiS4(NCl)5,1.4847,Indirect,0.2978,Unstable
mp-556728,TaP2S2Cl5,2.3564,Indirect,0.0,Stable
mp-558716,WSNCl5,1.0193,Indirect,0.1061,Unstable
mp-559233,,2.3948,Indirect,0.2034,Unstable
mp-561020,NbP4(SCl)5,1.6067,Indirect,0.0043,Stable
mp-669462,,0.4743,Indirect,0.3034,Unstable
mp-573078,WSeS2Cl5,2.2845,Indirect,0.0275,Stable
mp-572707,,2.3395,Indirect,0.2086,Unstable
mp-1196151,InHg7S6Cl5,1.4549,Indirect,0.0,Stable
mp-1208658,TaP4(S2Cl)5,1.7349,Indirect,0.0022,Stable
mp-557016,TaP4S6Cl5,2.2644,Indirect,0.0069,Stable
mp-558183,MoS2N2Cl5,0.5402,Indirect,0.1388,Unstable
mp-560192,TaP4(SCl)5,2.1827,Indirect,0.0064,Stable
mp-559716,FeS4N4Cl5,0.4905,Indirect,0.1911,Unstable
mp-561160,NbP4(S2Cl)5,1.191,Indirect,0.0002,Stable
mp-556831,AlSeS2N2Cl5,2.2488,Indirect,0.1734,Unstable
mp-638705,FeTeS2N2Cl5,1.3164,Indirect,0.2374,Unstable
mp-556186,,4.0553,Indirect,0.1659,Unstable
mp-729342,Rb3Bi2S2(ClO2)5,1.1148,Indirect,0.1986,Unstable
mp-560777,K3Hg3S2Cl5O6,2.3443,Indirect,0.0457,Stable
mp-624218,,2.6243,Indirect,0.1134,Unstable
mp-720928,,0.5965,Direct,0.1031,Unstable
mp-28174,Pd(SCl3)2,1.7553,Indirect,0.0,Stable
mp-28722,Pt(SCl3)2,1.8217,Indirect,0.0559,Stable
mp-29477,,2.9242,Indirect,0.0892,Stable
mp-559940,AlS2NCl6,1.7401,Indirect,0.0127,Stable
mp-1205421,ZrSCl6O,3.3005,Direct,0.0,Stable
mp-1213776,Cs3Re6(S4Cl3)2,0.1448,Direct,0.0138,Stable
mp-554183,ZrHg3(SCl3)2,2.5687,Direct,0.0,Stable
mp-554265,ZrSCl6O,3.2869,Indirect,0.0001,Stable
mp-557792,HfSCl6O,3.2563,Indirect,0.0,Stable
mp-560517,TiSCl6O,2.6561,Indirect,0.0208,Stable
mp-561355,TiSCl6O,2.6504,Indirect,0.022,Stable
mp-647878,SbS5N5Cl6,1.7915,Indirect,0.2878,Unstable
mp-1208924,Ti4S24Cl6O,1.0792,Direct,0.0,Stable
mp-1200783,KB6S4(Cl3O4)2,1.7539,Indirect,0.5651,Unstable
mp-866812,UTa2S6Cl6O,0.183,Indirect,0.0,Stable
mp-1201123,RbB6S2(Cl3O2)2,1.7797,Indirect,0.5303,Unstable
mp-559879,,2.6688,Direct,0.1316,Unstable
mp-2223676,MgSbS2NCl6,0.7927,Indirect,0.2111,Unstable
mp-561214,,2.046,Direct,0.1568,Unstable
mp-680059,Re3(SCl)7,1.6865,Indirect,0.0,Stable
mp-555282,Ga2S5N5Cl7,2.519,Indirect,0.1301,Unstable
mp-585964,SbS3N2Cl7,1.8447,Indirect,0.1512,Unstable
mp-699535,MoSCl7O,1.8759,Indirect,0.164,Unstable
mp-1217392,Tl5Re6S8Cl7,2.349,Indirect,0.0015,Stable
mp-1228296,Cs5Re6S8Cl7,2.6061,Direct,0.0,Stable
mp-560884,TaSCl7O,2.8827,Indirect,0.0,Stable
mp-555254,,0.6693,Indirect,0.1492,Unstable
mp-28721,Pt(SCl4)2,1.9198,Direct,0.0,Stable
mp-2218333,MgW2(SCl4)2,0.1396,Indirect,0.2043,Unstable
mp-2218459,MgW2(SCl4)2,0.3822,Indirect,0.1743,Unstable
mp-2218594,MgW2(SCl4)2,0.5906,Indirect,0.1822,Unstable
mp-1104411,Hg3Bi2(SCl4)2,2.7814,Indirect,0.0,Stable
mp-554625,SbS2NCl8,1.8257,Indirect,0.0573,Stable
mp-559303,MoS3(NCl4)2,0.5156,Direct,0.0755,Stable
mp-1220410,Os4SeS11Cl8,0.1225,Indirect,0.122,Unstable
mp-648140,Na2Al2S3(Cl4O3)2,2.5981,Indirect,0.0201,Stable
mp-735424,,1.7207,Indirect,0.3759,Unstable
mp-720895,,1.3492,Direct,0.0854,Stable
mp-707926,,1.4461,Indirect,0.0816,Stable
mp-557809,SbSCl9,1.7743,Direct,0.0,Stable
mp-559337,Nd7(S2Cl3)3,1.2212,Indirect,0.0174,Stable
mp-621112,Cs5Nb2S4Cl9,1.7925,Indirect,0.0,Stable
mp-601227,,0.0164,Indirect,0.3773,Unstable
mp-1205281,,0.1064,Indirect,1.4834,Unstable
mp-648469,SbP2SN3Cl10,1.8468,Indirect,0.072,Stable
mp-555493,Re2S2NCl11,0.3737,Indirect,0.0728,Stable
mp-556726,Re2SCl12,0.7012,Indirect,0.0384,Stable
mp-624474,Ru(SCl3)4,0.0961,Direct,0.0442,Stable
mp-649080,Ti2SCl12,1.9423,Indirect,0.0161,Stable
mp-28865,Os(SCl6)2,0.0327,Indirect,0.0202,Stable
mp-1214681,,3.3273,Indirect,0.1833,Unstable
mp-2230365,MgTi2S2(Cl6O)2,0.6648,Indirect,0.1278,Unstable
mp-653758,Ru2S4Cl13,0.0005,Indirect,0.0668,Stable
mp-1196451,Ga3Sb7(S4Cl7)2,2.0643,Direct,0.0,Stable
mp-1212273,Os(SCl4)6,0.022,Indirect,0.3346,Unstable
mp-676473,,2.8019,Indirect,0.0258,Stable
mp-28099,,2.2489,Indirect,0.0,Stable
mp-1208299,TbSBr,2.9277,Indirect,0.0,Stable
mp-1208844,SmSBr,2.9463,Indirect,0.0,Stable
mp-1212521,GdSBr,1.6455,Indirect,0.0846,Stable
mp-27180,NdSBr,2.6382,Indirect,0.0,Stable
mp-27245,,3.6835,Direct,0.0,Stable
mp-555279,,3.6178,Indirect,0.0014,Stable
mp-554769,MoSBr,0.795,Indirect,0.0172,Stable
mp-1215080,Ag12SBr,0.3945,Direct,1.7073,Unstable
mp-1103194,SbSBr,1.7634,Indirect,0.002,Stable
mp-36600,Ag3SBr,0.3977,Indirect,0.0683,Stable
mp-1207325,YbSBr,1.6791,Indirect,1.9467,Unstable
mp-28928,DySBr,2.8776,Direct,0.0,Stable
mp-560054,LuSBr,2.7179,Indirect,0.4012,Unstable
mp-1229116,Ag3SBr,0.3987,Indirect,0.0637,Stable
mp-1209341,PrSBr,2.7479,Indirect,0.0022,Stable
mp-1211452,LaSBr,2.7908,Indirect,0.0,Stable
mp-23324,BiSBr,2.032,Indirect,0.0,Stable
mp-1105645,Ag3SBr,0.2964,Indirect,0.0983,Stable
mp-1229151,Ag15S5I4Br,0.5666,Indirect,0.0653,Stable
mp-703875,Pr3Si2S8Br,2.6796,Indirect,0.011,Stable
mp-1078379,FeBiS2Br,0.2637,Indirect,0.2748,Unstable
mp-554061,MnSbS2Br,0.6737,Direct,0.0138,Stable
mp-559864,InSb2S4Br,1.5308,Indirect,0.0,Stable
mp-559588,CdSbS2Br,1.5285,Indirect,0.0136,Stable
mp-561079,CdBiS2Br,1.7295,Indirect,0.0177,Stable
mp-1213133,CuTeSBr,1.2396,Indirect,0.0945,Stable
mp-557980,CuS4BrN4,0.9281,Indirect,0.357,Unstable
mp-559237,Nd3Si2S8Br,2.664,Direct,0.0,Stable
mp-560468,Pr3Si2S8Br,2.6881,Direct,0.0,Stable
mp-1224043,In2AgS3Br,0.9666,Direct,0.0085,Stable
mp-555074,Hg3AsS4Br,1.5415,Indirect,0.0017,Stable
mp-1225964,Cu3Bi2S4Br,0.8068,Indirect,0.0081,Stable
mp-1196166,CuP4S3Br,1.9335,Indirect,0.0005,Stable
mp-985591,Li6PS5Br,2.1394,Indirect,0.0505,Stable
mp-1229171,Ag6S2IBr,0.5861,Indirect,0.0811,Stable
mp-560067,AgHgSBr,1.2604,Indirect,0.0,Stable
mp-554879,CuHgSBr,0.4492,Indirect,0.0288,Stable
mp-555645,CuHgSBr,0.5368,Direct,0.0328,Stable
mp-1204726,Ba3GaS4Br,3.0328,Direct,0.0,Stable
mp-559019,Nd6S4BrN3,1.399,Indirect,0.0,Stable
mp-559994,La6S4BrN3,1.4091,Indirect,0.0,Stable
mp-1197804,CuP4S3Br,1.74,Indirect,0.0,Stable
mp-554627,Cu6PS5Br,0.8184,Direct,0.0015,Stable
mp-1198103,CuAs7PS7Br,1.8225,Direct,0.0,Stable
mp-1197719,CuAs12P4S12Br,2.2876,Indirect,0.0,Stable
mp-1223297,LaCeSbS5Br,0.3095,Indirect,0.0354,Stable
mp-849797,,4.5168,Direct,0.0231,Stable
mp-676501,K3Sn2S3BrO12,3.4126,Indirect,0.0108,Stable
mp-703380,,3.5399,Indirect,0.1852,Unstable
mp-1199516,,4.4523,Indirect,0.0361,Stable
mp-1202066,,2.9647,Direct,0.0238,Stable
mp-1212907,,3.042,Indirect,0.2526,Unstable
mp-555975,,4.3157,Indirect,0.1836,Unstable
mp-1196575,,4.3089,Direct,0.2589,Unstable
mp-600217,,2.5243,Direct,0.2137,Unstable
mp-1224979,,3.9773,Indirect,0.2744,Unstable
mp-1197738,,2.7521,Direct,0.0233,Stable
mp-1200682,,3.103,Indirect,0.0236,Stable
mp-559832,Hg3(SBr)2,1.609,Indirect,0.0015,Stable
mp-540792,Ge2S3Br2,2.4518,Indirect,0.0,Stable
mp-28407,,2.7573,Direct,0.0,Stable
mp-1201162,,2.0926,Indirect,0.0,Stable
mp-683875,,2.2651,Direct,0.0035,Stable
mp-28037,Mo2SBr2,0.9875,Direct,0.0,Stable
mp-1194529,SnHg2(SBr)2,2.1758,Indirect,0.1329,Unstable
mp-622294,Hg2Pb(SBr)2,2.296,Indirect,0.0917,Stable
mp-622273,SnHg2(SBr)2,2.3956,Indirect,0.0719,Stable
mp-683890,CsRe3(S2Br)2,1.8417,Indirect,0.0,Stable
mp-680334,LaSb(SBr)2,2.1637,Indirect,0.0,Stable
mp-860792,,2.4037,Indirect,0.0141,Stable
mp-555484,VS2Br2N3,0.7769,Indirect,0.2175,Unstable
mp-1214970,Ag6Ge(S2Br)2,0.5586,Indirect,0.0143,Stable
mp-1179209,,0.1191,Indirect,0.7679,Unstable
mp-1228355,Ba4SnGe2(S4Br)2,1.9955,Indirect,0.0025,Stable
mp-1104819,,0.375,Indirect,0.5042,Unstable
mp-1192716,,0.0549,Indirect,0.6296,Unstable
mp-733454,,0.5436,Indirect,0.7304,Unstable
mp-1202739,,2.6829,Indirect,0.666,Unstable
mp-849798,,3.1878,Direct,0.0701,Stable
mp-1205035,,0.0292,Direct,0.2529,Unstable
mp-1201772,,2.5453,Indirect,0.3124,Unstable
mp-1205248,,2.8523,Indirect,0.1138,Unstable
mp-707239,,2.5558,Indirect,0.1117,Unstable
mp-1202532,,1.0839,Indirect,0.0378,Stable
mp-556327,,2.4046,Indirect,0.123,Unstable
mp-697260,,3.3531,Direct,0.0421,Stable
mp-1106319,,0.3846,Indirect,0.705,Unstable
mp-27378,,1.7302,Indirect,0.1775,Unstable
mp-1228012,Bi19(S9Br)3,1.3293,Indirect,0.0107,Stable
mp-1079481,AlSBr3,0.1479,Indirect,0.3612,Unstable
mp-863030,,2.6424,Indirect,0.0077,Stable
mp-558847,AlSBr3N,1.8744,Indirect,0.069,Stable
mp-669564,CsRe6S8Br3,1.6143,Indirect,0.0057,Stable
mp-1202203,Cu3P4(SBr)3,1.4823,Direct,0.0061,Stable
mp-1182632,,1.5168,Indirect,0.1927,Unstable
mp-1196552,,0.1294,Indirect,0.1706,Unstable
mp-28518,Tl6SBr4,1.8121,Direct,0.0044,Stable
mp-561582,WSBr4,1.2761,Indirect,0.0,Stable
mp-1214179,,2.7805,Indirect,0.1297,Unstable
mp-2217831,MgNb2(SBr)4,1.1908,Indirect,0.1606,Unstable
mp-2240954,MgNb2(SBr)4,0.6305,Indirect,0.2838,Unstable
mp-559900,,1.2881,Direct,0.1139,Unstable
mp-2241507,MgNb2(SBr)4,0.8101,Indirect,0.2864,Unstable
mp-2229216,MgV2S4(Br2N3)2,0.7182,Indirect,0.3708,Unstable
mp-2229658,MgV2S4(Br2N3)2,0.6042,Indirect,0.368,Unstable
mp-2229921,MgV2S4(Br2N3)2,0.4932,Indirect,0.3699,Unstable
mp-557580,,1.9085,Indirect,0.187,Unstable
mp-28297,Nd3S2Br5,2.85,Indirect,0.0202,Stable
mp-561414,K3Hg3S2Br5O6,2.0351,Indirect,0.0611,Stable
mp-555088,Nd4(SBr2)3,2.8096,Indirect,0.0189,Stable
mp-1245640,Pb4SBr6,2.2614,Indirect,0.043,Stable
mp-555833,Hg3As8(S4Br3)2,1.7802,Indirect,0.0,Stable
mp-556341,Ti4S8Br6O,1.4006,Indirect,0.0,Stable
mp-29057,Nb3SBr7,0.7444,Direct,0.0,Stable
mp-31015,Ta3SBr7,0.8133,Indirect,0.0049,Stable
mp-573274,CsNb3SBr7,0.038,Indirect,0.0,Stable
mp-1182756,Cs5Tc6S8Br7,1.7601,Indirect,0.0,Stable
mp-1197449,,0.1156,Indirect,0.4824,Unstable
mp-556239,Cs5Nb2S4Br9,1.775,Indirect,0.0,Stable
mp-558099,Nb2Tl5S4Br9,1.6588,Indirect,0.0141,Stable
mp-674324,Sn7(SBr5)2,2.0136,Indirect,0.111,Unstable
mp-1213734,Cs3Nb6SBr17,0.578,Indirect,0.0,Stable
mp-673825,Ag3SI,0.257,Indirect,0.0848,Stable
mp-676121,Ag3SI,0.3739,Indirect,0.0739,Stable
mp-22995,Ag3SI,0.5478,Indirect,0.0668,Stable
mp-1214225,,1.6642,Indirect,0.1104,Unstable
mp-1211900,K3SI,1.0356,Direct,0.1631,Unstable
mp-2912506,K3SI,1.3709,Direct,0.1484,Unstable
mp-1207611,YSI,1.0647,Indirect,0.3283,Unstable
mp-1208330,TbSI,1.1186,Indirect,0.2979,Unstable
mp-1210823,LuSI,1.1589,Indirect,0.3525,Unstable
mp-1210554,MoSI,0.908,Indirect,0.0229,Stable
mp-1215073,Ag12SI,0.4024,Direct,1.699,Unstable
mp-558189,Ag3SI,0.6243,Indirect,0.1164,Unstable
mp-1095595,SbSI,1.6628,Indirect,0.0025,Stable
mp-675879,Ag3SI,0.3216,Direct,0.0755,Stable
mp-1173025,Ag3SI,0.3398,Indirect,0.0867,Stable
mp-1018731,HoSI,2.7206,Direct,0.0,Stable
mp-28929,DySI,2.7811,Direct,0.0,Stable
mp-556135,GdSI,1.4872,Indirect,0.0,Stable
mp-1209894,NdSI,2.0315,Direct,0.0,Stable
mp-1209328,PrSI,2.0481,Direct,0.0,Stable
mp-23041,SbSI,1.6276,Indirect,0.0,Stable
mp-23007,SbSI,0.7998,Indirect,0.2679,Unstable
mp-973217,SbSI,1.5064,Indirect,0.02,Stable
mp-1222482,Li6AsS5I,1.5398,Direct,0.0,Stable
mp-765597,,2.8262,Indirect,0.0,Stable
mp-23090,La3Si2S8I,2.507,Indirect,0.0,Stable
mp-555409,Ce3Si2S8I,0.1101,Indirect,0.0,Stable
mp-560356,Sm3Si2S8I,2.5736,Direct,0.0,Stable
mp-560853,Tb3Si2S8I,2.4577,Direct,0.0156,Stable
mp-561126,Nd3Si2S8I,2.548,Direct,0.0,Stable
mp-23140,AgHgSI,1.3584,Direct,0.0,Stable
mp-766881,,2.3634,Indirect,0.0223,Stable
mp-985582,Li6PS5I,2.1923,Indirect,0.0189,Stable
mp-558446,AgHgSI,1.1391,Indirect,0.0011,Stable
mp-554724,CuP4S3I,1.7314,Indirect,0.0,Stable
mp-849800,,2.5839,Indirect,0.0213,Stable
mp-849805,,4.2823,Indirect,0.0368,Stable
mp-1204670,,2.2301,Indirect,0.064,Stable
mp-1223524,La2CeSi2S8I,0.34,Indirect,0.0013,Stable
mp-1213452,,3.005,Indirect,0.2192,Unstable
mp-1197963,K3SmGa3B12S12I,2.4325,Direct,0.0,Stable
mp-1194627,,3.0963,Indirect,0.1099,Unstable
mp-1199530,,2.7447,Direct,0.0222,Stable
mp-1207211,Tl2SI2,1.5577,Indirect,0.577,Unstable
mp-29492,,2.6242,Indirect,0.005,Stable
mp-27928,Ge2S3I2,2.2543,Indirect,0.0,Stable
mp-1197503,,2.738,Indirect,0.0,Stable
mp-1179634,,1.6295,Indirect,0.6335,Unstable
mp-541352,,2.2588,Indirect,0.0,Stable
mp-616514,,1.4357,Indirect,0.6433,Unstable
mp-608106,,1.8299,Direct,0.0184,Stable
mp-29956,Hg3(SI)2,1.3129,Indirect,0.0,Stable
mp-2646936,CsSbSI2,0.136,Direct,0.1201,Unstable
mp-2646986,CsSbSI2,0.1128,Indirect,0.1712,Unstable
mp-554735,HgAs4(S2I)2,2.0573,Indirect,0.0044,Stable
mp-2646919,CsSbSI2,0.1339,Direct,0.1101,Unstable
mp-1216409,Zn2Hg3(S2I)2,0.6008,Direct,0.3,Unstable
mp-556866,Ag2HgSI2,1.2212,Direct,0.0,Stable
mp-2647049,CsSbSI2,0.072,Direct,0.1185,Unstable
mp-1179210,,0.2279,Direct,0.8131,Unstable
mp-1200181,Cu2As9P3S9I2,2.0858,Indirect,0.0,Stable
mp-1202068,,0.1354,Indirect,0.7052,Unstable
mp-1196199,,3.1576,Direct,0.0631,Stable
mp-1204018,,3.6644,Indirect,0.0359,Stable
mp-1215087,Ag3SI3,0.28,Direct,1.1209,Unstable
mp-30934,As(S8I)3,2.0753,Indirect,0.0,Stable
mp-540656,Sb(S8I)3,2.5185,Indirect,0.0,Stable
mp-1215096,Ag3SI3,0.366,Indirect,1.1158,Unstable
mp-578882,SbPb2S2I3,1.9425,Direct,0.0273,Stable
