mp_id,formula,bg_eV,gap_type,ehull,stable
mp-1207668,TmSeF,1.8704,Indirect,0.0,Stable
mp-1210620,LuSeF,1.9077,Indirect,0.0418,Stable
mp-7738,LaSeF,1.7261,Direct,0.0,Stable
mp-555582,,2.862,Direct,0.295,Unstable
mp-1095263,HoSeF,2.8304,Indirect,0.0,Stable
mp-1195065,HoSeF,2.1005,Direct,0.0221,Stable
mp-27123,ErSeF,2.1822,Direct,0.0218,Stable
mp-556111,YSeF,1.5788,Indirect,0.1034,Unstable
mp-1208982,,3.2282,Indirect,0.0192,Stable
mp-1095437,LuSeO3F,3.8707,Indirect,0.0,Stable
mp-1079647,BaAgSeF,1.2693,Direct,0.0,Stable
mp-9195,BaCuSeF,1.4265,Direct,0.0,Stable
mp-555022,LuSeO3F,4.2951,Indirect,0.0389,Stable
mp-555955,LaSeO3F,3.806,Indirect,0.0,Stable
mp-557457,TmSeO3F,4.3012,Indirect,0.0,Stable
mp-558538,HoSeO3F,4.2961,Indirect,0.0009,Stable
mp-559575,AsSe(IF2)3,1.4197,Indirect,0.0,Stable
mp-9405,K3SeO4F,3.6512,Indirect,0.0069,Stable
mp-1195159,Tb2SeOF2,2.8113,Direct,0.0,Stable
mp-1195358,Ho2SeOF2,2.8658,Indirect,0.0046,Stable
mp-1194579,Dy2SeOF2,2.8498,Direct,0.0,Stable
mp-1209762,SbTe2SeF6,1.4719,Direct,0.0606,Stable
mp-558073,Sb2SeI2F11,1.4139,Indirect,0.0105,Stable
mp-557635,Sb2TeSeF10,1.5474,Direct,0.0553,Stable
mp-647549,,2.9299,Direct,0.114,Unstable
mp-1196236,K2Sb2SeO5F6,0.1897,Indirect,0.2853,Unstable
mp-1203046,,3.5314,Indirect,0.3138,Unstable
mp-1195199,VPbSeO5F,2.8394,Direct,0.0,Stable
mp-1212164,Hg3(SeF)2,1.9752,Indirect,0.0,Stable
mp-556194,SrSbSe2F,0.1201,Direct,0.0106,Stable
mp-662919,SbTe(SeF3)2,1.4471,Direct,0.197,Unstable
mp-558946,BaSbSe2F,1.3343,Indirect,0.0039,Stable
mp-651161,TeAs(SeF3)2,1.7121,Direct,0.0647,Stable
mp-555942,Er3SiSe2O10F,4.122,Indirect,0.0,Stable
mp-1193369,TiPb2Se2ClO7F,2.4534,Indirect,0.0,Stable
mp-651106,,2.2834,Direct,0.3603,Unstable
mp-710062,Pr4Se3(O5F3)2,3.6908,Indirect,0.0212,Stable
mp-23575,AsSe3(ClF2)3,1.9559,Indirect,0.0,Stable
mp-560263,Pr4Se3(O5F3)2,4.0058,Indirect,0.0,Stable
mp-1209641,Sb2Te3(SeF4)3,1.38,Direct,0.0604,Stable
mp-541146,,2.424,Direct,0.2674,Unstable
mp-541401,As2Se3(NF6)2,2.3512,Indirect,0.108,Unstable
mp-17057,Sr2SnSe3F2,1.4479,Direct,0.0113,Stable
mp-17805,Ba2SnSe3F2,2.0002,Direct,0.0,Stable
mp-1194712,Pr5Si2Se3O17F,3.9696,Indirect,0.0,Stable
mp-557606,SbAs3(Se2F3)2,1.8713,Indirect,0.0392,Stable
mp-559447,Gd3Se4O12F,2.7821,Direct,0.0,Stable
mp-561124,Ho3Se4O12F,3.7121,Indirect,0.0074,Stable
mp-1219891,Re3Se4O8F,0.0607,Indirect,1.1424,Unstable
mp-650674,TeAs(Se2F3)2,1.4762,Direct,0.0,Stable
mp-1205478,SbSe5F6,1.468,Direct,0.0,Stable
mp-667742,SbSe5F6,0.0446,Direct,0.1497,Unstable
mp-1192196,Ba7In2(Se3F4)2,1.1988,Direct,0.025,Stable
mp-23569,AsSe6IF6,1.577,Direct,0.0,Stable
mp-559000,SbSe6IF6,1.5285,Direct,0.0,Stable
mp-1216262,Y16Se16F15,0.1477,Indirect,0.191,Unstable
mp-504825,,2.1951,Indirect,0.0192,Stable
mp-568603,In5Se5Cl,0.8961,Indirect,0.0247,Stable
mp-28920,Tl5Se2Cl,0.7829,Direct,0.0,Stable
mp-580748,Re3Se4Cl,1.1641,Indirect,0.0,Stable
mp-676712,ReSeCl,1.5368,Indirect,0.0,Stable
mp-1223184,La3Se4Cl,1.2078,Direct,0.0034,Stable
mp-610491,BiSeCl,1.8404,Indirect,0.0,Stable
mp-1045211,Mo3Se2ClO8,1.3434,Indirect,0.2872,Unstable
mp-569939,AgBi2Se3Cl,0.55,Indirect,0.0041,Stable
mp-1196912,CuP4Se3Cl,1.6399,Indirect,0.0,Stable
mp-1223776,In2AgSe3Cl,0.7235,Indirect,0.0101,Stable
mp-556378,BiSeClO3,3.5272,Indirect,0.0,Stable
mp-560549,AuSeClO3,1.3674,Indirect,0.0,Stable
mp-1045028,W3Se2ClO8,0.6045,Indirect,0.6349,Unstable
mp-1204472,Y3Se2ClO8,4.2071,Indirect,0.0,Stable
mp-1205081,Ba3GaSe4Cl,2.61,Indirect,0.0096,Stable
mp-1213564,CuSeClO5,0.02,Direct,0.6206,Unstable
mp-23587,HoSeClO3,4.3572,Indirect,0.0,Stable
mp-554063,SmSeClO3,4.4293,Indirect,0.0,Stable
mp-555650,NdSeClO3,4.2031,Indirect,0.0,Stable
mp-556362,BiSeClO3,3.6197,Indirect,0.0071,Stable
mp-556551,GdSeClO3,2.993,Indirect,0.0,Stable
mp-558257,DySeClO3,4.3669,Indirect,0.0,Stable
mp-558490,Tb3Se2ClO8,4.086,Indirect,0.0,Stable
mp-1045980,AlW3Se2ClO8,1.4901,Indirect,0.3546,Unstable
mp-1045584,YMo3Se2ClO8,0.6001,Indirect,0.4555,Unstable
mp-1048499,AlSn3Se2ClO8,2.5163,Direct,0.2575,Unstable
mp-1048604,YTi3Se2ClO8,1.1446,Indirect,0.3353,Unstable
mp-1340471,AlMo3Se2ClO8,0.1385,Indirect,0.5326,Unstable
mp-1048592,YV3Se2ClO8,1.0973,Indirect,0.3969,Unstable
mp-1192990,,1.9036,Direct,0.5734,Unstable
mp-1197914,,2.6288,Indirect,0.067,Stable
mp-1045601,AlFe3Se2ClO8,2.3164,Direct,0.1623,Unstable
mp-1264957,AlCo3Se2ClO8,1.8001,Indirect,0.2032,Unstable
mp-559195,SmMnSe2ClO6,2.6978,Indirect,0.0,Stable
mp-1192566,VPb2Se2ClO8,1.5448,Indirect,0.0047,Stable
mp-1045571,AlNi3Se2ClO8,1.5065,Direct,0.1872,Unstable
mp-1048247,YSn3Se2ClO8,0.5799,Indirect,0.4419,Unstable
mp-1048555,YCo3Se2ClO8,1.668,Indirect,0.1446,Unstable
mp-1048488,YCr3Se2ClO8,2.0598,Indirect,0.1792,Unstable
mp-1048551,YNi3Se2ClO8,1.3035,Indirect,0.0505,Stable
mp-581370,YCu3Se2ClO8,0.2385,Indirect,0.0012,Stable
mp-572807,NdCu3Se2ClO8,0.0162,Indirect,0.0,Stable
mp-776636,,2.9561,Indirect,0.0083,Stable
mp-863023,,4.3352,Indirect,0.0,Stable
mp-1192921,,4.432,Indirect,0.3215,Unstable
mp-707509,,0.3301,Direct,0.0748,Stable
mp-720985,CaEr15Si8Se11ClO28,2.5753,Direct,0.0388,Stable
mp-29469,Pd(Se3Cl)2,1.149,Indirect,0.0993,Stable
mp-27851,Hg3(SeCl)2,1.7701,Indirect,0.0,Stable
mp-27361,Nb(SeCl)2,0.9934,Indirect,0.0,Stable
mp-567437,Pd(Se4Cl)2,1.3609,Indirect,0.0,Stable
mp-1105151,Co3Se4(ClO5)2,2.6502,Indirect,0.0011,Stable
mp-23144,TlRe3(Se2Cl)2,1.5063,Indirect,0.0016,Stable
mp-1218418,Sr3Se2(ClO3)2,4.2893,Indirect,0.0,Stable
mp-554805,Sr3Se3(ClO4)2,3.4263,Indirect,0.0,Stable
mp-1219635,RbBa3Ga5(Se5Cl)2,2.2064,Indirect,0.0137,Stable
mp-1223536,KBa3Ga5(Se5Cl)2,2.2139,Indirect,0.0176,Stable
mp-1181555,,0.765,Indirect,0.4297,Unstable
mp-1194403,PdPb2Se2(ClO3)2,1.456,Indirect,0.0,Stable
mp-1204801,,1.8892,Direct,0.0534,Stable
mp-553947,Sr2NiSe2(ClO3)2,3.387,Indirect,0.0,Stable
mp-557019,RbErSeCl2O3,4.3055,Indirect,0.0,Stable
mp-556414,CsTmSeCl2O3,4.3242,Indirect,0.0,Stable
mp-555160,CsYSeCl2O3,4.4011,Indirect,0.0,Stable
mp-561998,Sr2CoSe2(ClO3)2,2.1714,Indirect,0.0,Stable
mp-1209082,RbYSeCl2O3,4.313,Indirect,0.0,Stable
mp-1193551,SrCu2Se2(ClO3)2,0.2982,Indirect,0.0065,Stable
mp-571061,Nb3Se10Cl3,1.1681,Indirect,0.0,Stable
mp-570270,NbSeCl3,0.7559,Indirect,0.0,Stable
mp-571134,,1.2001,Direct,0.1843,Unstable
mp-555909,Tb5Se2Cl3O10,3.7466,Indirect,0.0,Stable
mp-1197266,Nd7Se4Cl3O17,3.7944,Indirect,0.0,Stable
mp-1200831,,4.5994,Indirect,0.0,Stable
mp-1204093,,2.9381,Indirect,0.0059,Stable
mp-1196410,NaCu5Se2Cl3O8,0.0682,Direct,0.0163,Stable
mp-1228026,CsRe2OsSe4Cl3,2.106,Indirect,0.0,Stable
mp-540675,,3.0664,Indirect,0.0,Stable
mp-667320,,2.9348,Direct,0.0138,Stable
mp-683984,Al(SeCl)4,1.1219,Indirect,0.0,Stable
mp-574529,Al(SeCl2)2,1.4066,Direct,0.0,Stable
mp-671913,MoSe2Cl4O,1.0987,Indirect,0.1665,Unstable
mp-683684,MoSe2Cl4O,1.0025,Indirect,0.0643,Stable
mp-567734,AlAs3(SeCl)4,2.1167,Direct,0.0,Stable
mp-637206,AlBiSeCl4,2.5424,Indirect,0.0,Stable
mp-866695,ReTeSeCl4,2.3069,Indirect,0.0,Stable
mp-1233222,MgAu4Se4(ClO3)4,0.966,Indirect,0.0915,Stable
mp-1234154,MgAu4Se4(ClO3)4,1.2762,Indirect,0.0553,Stable
mp-1234333,MgAu4Se4(ClO3)4,1.0606,Indirect,0.0868,Stable
mp-1234385,MgAu4Se4(ClO3)4,0.2998,Indirect,0.1084,Unstable
mp-1234732,MgAu4Se4(ClO3)4,1.054,Indirect,0.0655,Stable
mp-1234500,MgAu4Se4(ClO3)4,0.4971,Indirect,0.0419,Stable
mp-1197302,,0.6891,Direct,0.0591,Stable
mp-29124,,2.6877,Indirect,0.1637,Unstable
mp-1194941,Hg4BiSe2Cl5,2.105,Indirect,0.0,Stable
mp-569902,GaSe3N2Cl5,1.8425,Indirect,0.1588,Unstable
mp-570486,NbP2Se2Cl5,1.3286,Indirect,0.0,Stable
mp-571250,TaP2Se2Cl5,1.9078,Direct,0.0,Stable
mp-1225822,Cu5SeCl5O4,0.0677,Indirect,0.0,Stable
mp-1192701,,2.2733,Direct,0.0,Stable
mp-29420,Hf(Se2Cl3)2,1.3426,Direct,0.0,Stable
mp-28175,Pd(SeCl3)2,1.7002,Indirect,0.0,Stable
mp-27829,Rb2SeCl6,2.6051,Indirect,0.0,Stable
mp-680308,Re(Se2Cl3)2,0.1172,Direct,0.099,Stable
mp-1196619,Ir2(Se3Cl2)3,1.5989,Indirect,0.0,Stable
mp-1207516,ZrTe7SeCl6,1.0312,Direct,0.0013,Stable
mp-1212434,HfTe7SeCl6,1.0147,Direct,0.0,Stable
mp-567956,GaSe2NCl6,1.641,Direct,0.087,Stable
mp-570520,ZrHg3(SeCl3)2,2.5759,Indirect,0.0,Stable
mp-1205403,AlSeCl7,2.5979,Indirect,0.0,Stable
mp-28189,FeSeCl7,1.3187,Indirect,0.0,Stable
mp-649130,AlSeCl7,0.0541,Direct,0.1415,Unstable
mp-540615,Nb3Se5Cl7,1.0202,Indirect,0.0,Stable
mp-504937,SbSe9Cl7,1.1943,Indirect,0.0061,Stable
mp-613545,RhSe2Cl7,1.87,Indirect,0.0407,Stable
mp-1200639,Bi2Se5Cl7,1.4358,Indirect,0.0089,Stable
mp-505564,Bi2Se4Cl7,1.0179,Indirect,0.0,Stable
mp-679999,Re3(SeCl)7,1.5553,Direct,0.0,Stable
mp-570693,SbSe3N2Cl7,1.6952,Indirect,0.1758,Unstable
mp-572726,SbSeCl7O,1.9455,Direct,0.0,Stable
mp-1217182,Tl5Re6Se8Cl7,2.016,Indirect,0.0036,Stable
mp-557464,MoSeCl7O,2.4435,Indirect,0.0328,Stable
mp-1223737,KRe6Se5Cl7O3,0.1799,Indirect,0.2844,Unstable
mp-1203978,SbSe2NCl8,1.5329,Indirect,0.1222,Unstable
mp-686599,SrNd10Se12(Cl2O9)4,0.25,Direct,0.8245,Unstable
mp-1218343,SrNd10Se12(Cl2O9)4,3.833,Direct,0.0,Stable
mp-556693,Te3W2Se4(Cl4O)2,1.0677,Indirect,0.049,Stable
mp-28985,SbSeCl9,2.0148,Indirect,0.0,Stable
mp-1228808,Bi11(Se4Cl3)3,1.1266,Direct,0.0055,Stable
mp-662547,,2.2607,Indirect,0.0,Stable
mp-671888,Re(SeCl6)2,0.7896,Indirect,0.0193,Stable
mp-573340,Nb2Se17Cl12,1.3168,Indirect,0.0,Stable
mp-571313,Hf(SeCl6)2,2.799,Indirect,0.0,Stable
mp-570544,Zr(SeCl6)2,2.8159,Indirect,0.0,Stable
mp-554217,HfMo2Se8(Cl7O)2,1.1895,Direct,0.0782,Stable
mp-560057,ZrMo2Se8(Cl7O)2,1.1869,Direct,0.0669,Stable
mp-1200489,,2.4765,Indirect,0.107,Unstable
mp-607785,Rb6LiNd11Se12(Cl4O9)4,3.1133,Direct,0.0,Stable
mp-645405,Rb6LiPr11Se12(Cl4O9)4,3.0734,Direct,0.0,Stable
mp-1217613,,0.3528,Indirect,0.1491,Unstable
mp-540943,,1.7553,Indirect,0.0615,Stable
mp-570589,,1.5238,Indirect,0.0649,Stable
mp-29857,Bi3Se4Br,1.071,Indirect,0.0276,Stable
mp-29567,CuSe2Br,0.8486,Indirect,0.0,Stable
mp-28921,Tl5Se2Br,0.3854,Direct,0.0,Stable
mp-1206174,ErSeBr,0.1027,Indirect,1.8544,Unstable
mp-28741,CuSe3Br,1.0299,Indirect,0.0,Stable
mp-1209072,SbSeBr,1.4378,Indirect,0.0,Stable
mp-27199,AuSeBr,0.6303,Indirect,0.0,Stable
mp-569707,BiSeBr,1.6912,Indirect,0.0095,Stable
mp-1224081,In2CuSe3Br,0.4908,Indirect,0.0498,Stable
mp-570321,InSb2Se4Br,1.1103,Indirect,0.0009,Stable
mp-571169,InBi2Se4Br,1.2945,Indirect,0.0178,Stable
mp-1223994,In2AgSe3Br,0.2181,Indirect,0.0282,Stable
mp-567949,Hg3AsSe4Br,1.3281,Indirect,0.0037,Stable
mp-639335,MnSbSe2Br,0.1832,Indirect,0.125,Unstable
mp-567478,MnSbSe2Br,0.6252,Indirect,0.0077,Stable
mp-570590,CdBiSe2Br,1.3886,Indirect,0.029,Stable
mp-740711,,4.4945,Indirect,0.0,Stable
mp-863017,,4.0088,Indirect,0.0,Stable
mp-861891,,0.8221,Direct,0.1675,Unstable
mp-31075,Hg3(SeBr)2,1.3272,Indirect,0.0,Stable
mp-569623,Nb(SeBr)2,0.9702,Indirect,0.003,Stable
mp-1201169,,2.014,Indirect,0.0,Stable
mp-541667,Nb(SeBr)2,0.9901,Indirect,0.0004,Stable
mp-568146,Pd(Se3Br)2,0.9344,Indirect,0.0035,Stable
mp-28131,,1.5997,Indirect,0.0,Stable
mp-567556,CdSb2Se3Br2,1.1429,Indirect,0.0012,Stable
mp-1198737,CsTc3(Se2Br)2,1.0219,Indirect,0.0,Stable
mp-1202357,CsRe3(Se2Br)2,1.4231,Indirect,0.0,Stable
mp-1194412,Pb3Se2(BrO3)2,2.8329,Direct,0.0,Stable
mp-1197501,Bi6Se3(BrO7)2,3.1938,Indirect,0.0046,Stable
mp-1205460,ZnHg3Se3Br2,0.7927,Indirect,0.1645,Unstable
mp-555343,Ni5Se4(BrO6)2,2.8709,Indirect,0.0,Stable
mp-562833,Co5Se4(BrO6)2,2.528,Direct,0.0,Stable
mp-683899,Cu2P8Se3Br2,1.5045,Indirect,0.0,Stable
mp-1228759,Ba4Ge2Pb(Se4Br)2,1.3865,Indirect,0.0146,Stable
mp-567731,Nb3Se10Br3,1.247,Indirect,0.0,Stable
mp-998413,CsSeBr3,1.2544,Indirect,0.0395,Stable
mp-998299,RbSeBr3,1.2364,Indirect,0.0507,Stable
mp-23498,NbSeBr3,0.7364,Indirect,0.0,Stable
mp-679967,Nb3Se10Br3,1.2212,Indirect,0.0035,Stable
mp-29123,,1.2256,Indirect,0.2412,Unstable
mp-2014596,CsSeBr3,1.833,Indirect,0.0,Stable
mp-680446,Cu3P4Se4Br3,1.3783,Direct,0.0,Stable
mp-1200788,Cu3P8(Se2Br)3,1.3646,Indirect,0.0,Stable
mp-1214253,,2.7672,Direct,0.4003,Unstable
mp-1219630,Re6Se7Br4,1.6949,Direct,0.0,Stable
mp-1173441,Re3Se2Br5,1.727,Indirect,0.0,Stable
mp-1173580,Re3Se2Br5,0.0032,Indirect,0.2948,Unstable
mp-1202157,TlHg6Se4Br5,1.989,Direct,0.013,Stable
mp-29496,Pd(SeBr3)2,1.3249,Indirect,0.0767,Stable
mp-655489,Pb4SeBr6,1.9666,Indirect,0.0537,Stable
mp-1194813,Rh2(Se3Br2)3,1.3799,Direct,0.0,Stable
mp-1195597,Ir2(Se3Br2)3,1.5193,Indirect,0.0,Stable
mp-569970,ZrHg3(SeBr3)2,1.9368,Indirect,0.0,Stable
mp-1210250,Nb3Se5Br7,0.9682,Indirect,0.0084,Stable
mp-680015,Re3(SeBr)7,1.3216,Direct,0.0,Stable
mp-23376,GaSeBr7,2.2203,Direct,0.0237,Stable
mp-607953,FeSeBr7,0.0864,Indirect,0.0,Stable
mp-1194789,Ir(SeBr3)3,1.4534,Indirect,0.0948,Stable
mp-1195337,Ir(SeBr3)3,1.651,Direct,0.0805,Stable
mp-1192469,Ir(SeBr3)3,1.6213,Indirect,0.0746,Stable
mp-567252,Nb3Se12I,0.0832,Direct,0.0004,Stable
mp-1208533,Ta3Se12I,0.1797,Direct,0.0,Stable
mp-23410,Nb3Se12I,0.0718,Direct,0.0,Stable
mp-28393,,1.6621,Indirect,0.0,Stable
mp-23488,Tl5Se2I,0.7102,Direct,0.0,Stable
mp-2012385,NbSeI,0.6127,Indirect,0.0,Stable
mp-29450,CuSe3I,1.2273,Indirect,0.1256,Unstable
mp-2748369,Ta2Se8I,0.2872,Indirect,0.0,Stable
mp-2355707,NbSeI,0.1055,Direct,0.0,Stable
mp-1206203,YbSeI,0.007,Indirect,2.9309,Unstable
mp-1206671,LuSeI,0.0479,Indirect,2.8841,Unstable
mp-1207331,TbSeI,0.0647,Indirect,2.9858,Unstable
mp-1206751,DySeI,0.0658,Indirect,2.9702,Unstable
mp-1206385,TmSeI,0.095,Indirect,2.9088,Unstable
mp-1206872,HoSeI,0.0762,Direct,2.9642,Unstable
mp-569052,AgSe3I,1.3964,Indirect,0.0161,Stable
mp-28458,ErSeI,2.309,Direct,0.0,Stable
mp-23020,BiSeI,1.5764,Indirect,0.0128,Stable
mp-569109,MnBiSe2I,0.716,Indirect,0.0058,Stable
mp-570961,CdBiSe2I,1.2705,Indirect,0.0451,Stable
mp-1224031,In2AgSe3I,0.0308,Indirect,0.0476,Stable
mp-1198248,In2Bi3Se7I,1.1487,Direct,0.0123,Stable
mp-1202250,Cu4BiSe4I,0.0097,Direct,0.0439,Stable
mp-1202691,CuP4Se3I,1.1734,Indirect,0.0354,Stable
mp-571015,CuP4Se4I,1.7151,Direct,0.0,Stable
mp-1224181,In2CuSe3I,0.1767,Direct,0.0289,Stable
mp-1202646,,2.4681,Indirect,0.0515,Stable
mp-861871,,0.9079,Direct,0.0,Stable
mp-28089,,2.0743,Indirect,0.0,Stable
mp-653559,,1.7729,Direct,0.0183,Stable
mp-29955,Hg3(SeI)2,1.297,Indirect,0.0,Stable
mp-1204730,ThSe(IO7)2,0.6483,Indirect,0.5245,Unstable
mp-1193210,Pb3Se2(IO3)2,2.633,Indirect,0.0,Stable
mp-556570,Ag4Se(IO2)2,1.2752,Indirect,0.0185,Stable
mp-570817,Cu2P8Se3I2,1.4117,Indirect,0.0,Stable
mp-1200930,Cd3Pb2Se4(IO6)2,2.7977,Indirect,0.0062,Stable
mp-541817,NbSeI3,0.627,Indirect,0.0,Stable
mp-1214500,Cs2Re3Se4I3,2.0776,Direct,0.0,Stable
mp-1204573,Cu3P8(Se2I)3,1.3756,Indirect,0.017,Stable
mp-1203230,,2.3864,Indirect,0.0076,Stable
mp-28517,Tl6SeI4,1.6854,Direct,0.0012,Stable
mp-1219041,Sn3SbSe2I5,0.9176,Indirect,0.0695,Stable
mp-645655,TeMo3Se7I6,1.0701,Indirect,0.0,Stable
mp-29116,Ta3SeI7,0.5727,Indirect,0.0103,Stable
mp-569258,Ta4Se9I8,0.88,Indirect,0.0,Stable
mp-556938,Pr30Ti24Se58I8O25,0.1791,Direct,0.0,Stable
mp-1396578,,4.4352,Indirect,0.0005,Stable
mp-561664,,4.0186,Indirect,0.0,Stable
mp-1875,,4.3975,Direct,0.0,Stable
mp-27473,Sb2TeF14,3.9651,Direct,0.0,Stable
mp-29178,TePbF6,4.6038,Indirect,0.0,Stable
mp-29429,,2.5075,Indirect,0.3336,Unstable
mp-27379,TeAsF5,2.1908,Indirect,0.1119,Unstable
mp-554085,,4.4226,Indirect,0.2447,Unstable
mp-1204577,,3.5551,Direct,0.4632,Unstable
mp-556778,BaTeF6,4.8518,Indirect,0.0007,Stable
mp-4648,KTeF5,5.2046,Direct,0.0,Stable
mp-29355,NaTeF5,5.2511,Indirect,0.0,Stable
mp-541628,CsTeF5,4.6339,Direct,0.0,Stable
mp-556785,RbTeF5,4.8863,Indirect,0.0,Stable
mp-1091416,SrCuTeF,1.5171,Direct,0.0181,Stable
mp-1080438,SrAgTeF,1.2847,Direct,0.0,Stable
mp-13287,BaCuTeF,0.9884,Direct,0.0,Stable
mp-13339,EuCuTeF,0.7291,Indirect,0.0095,Stable
mp-16742,BaAgTeF,1.511,Direct,0.0,Stable
mp-1208401,,2.7599,Indirect,0.3266,Unstable
mp-1208586,,3.1123,Indirect,0.318,Unstable
mp-510727,InTeO3F,3.178,Indirect,0.0,Stable
mp-554532,K2TeClF5,4.488,Indirect,0.0,Stable
mp-555034,TeAs(IF2)3,1.9259,Indirect,0.0153,Stable
mp-556325,TeAs(ClF2)3,3.9746,Indirect,0.0,Stable
mp-557570,TeAs(BrF2)3,3.0984,Indirect,0.0,Stable
mp-560280,,3.3316,Indirect,0.2092,Unstable
mp-1331846,,0.0245,Indirect,2.0413,Unstable
mp-556053,,3.5902,Indirect,0.3323,Unstable
mp-559902,,2.5918,Indirect,0.4604,Unstable
mp-1192381,HgTeO3F,0.0494,Direct,0.1297,Unstable
mp-1189372,,2.724,Indirect,0.2211,Unstable
mp-612946,KTeOF3,3.9669,Indirect,0.1073,Unstable
mp-13551,ScTeO3F,3.2415,Indirect,0.0,Stable
mp-555629,SbTe(ClF2)3,3.7741,Indirect,0.0,Stable
mp-11014,K2TeOF4,4.8881,Indirect,0.0052,Stable
mp-561647,Cs2TeOF4,5.0319,Indirect,0.0,Stable
mp-1202734,,2.4536,Indirect,0.068,Stable
mp-633158,,3.5809,Indirect,0.0,Stable
mp-1204740,TeAsXeO2F11,1.478,Indirect,0.1399,Unstable
mp-669474,RbTeNO3F4,3.1862,Indirect,0.0103,Stable
mp-650943,,2.1624,Direct,0.4934,Unstable
mp-555202,,5.0324,Indirect,0.0025,Stable
mp-1179213,,3.5886,Indirect,0.1757,Unstable
mp-1200870,,2.4156,Direct,0.2331,Unstable
mp-29177,BaTe2F10,4.8686,Indirect,0.0,Stable
mp-29185,,3.3892,Indirect,0.0,Stable
mp-754462,SbTe2F6,0.9945,Indirect,0.087,Stable
mp-728416,Rb2Te2O2F7,0.5386,Indirect,0.1069,Unstable
mp-1191341,,4.6208,Indirect,0.0,Stable
mp-2228522,MgV2Te2O7F2,1.6392,Indirect,0.1854,Unstable
mp-558138,,1.5926,Indirect,0.1173,Unstable
mp-2227262,MgV2Te2O7F2,1.3893,Indirect,0.1786,Unstable
mp-558806,,2.1512,Direct,0.1816,Unstable
mp-1209223,,0.0346,Indirect,0.7751,Unstable
mp-554957,,2.0111,Indirect,0.0168,Stable
mp-554818,KTe3O6F,3.1053,Indirect,0.0,Stable
mp-1179966,,0.265,Indirect,0.4515,Unstable
mp-558675,,2.1121,Indirect,0.2026,Unstable
mp-560414,Te4Mo(OF4)5,2.9955,Indirect,0.0052,Stable
mp-1208322,,2.4973,Direct,0.0787,Stable
mp-1217532,Te4Mo(OF4)5,2.9326,Direct,0.0079,Stable
mp-558136,Te4W(OF4)5,3.0745,Indirect,0.016,Stable
mp-1233467,,1.5272,Indirect,0.1047,Unstable
mp-1233771,,2.2941,Indirect,0.1037,Unstable
mp-1234072,,1.9457,Indirect,0.1243,Unstable
mp-1235165,,0.8481,Indirect,0.0677,Stable
mp-1235761,,0.7727,Indirect,0.0848,Stable
mp-1194695,Hg2Te4Kr3(O2F13)2,2.397,Indirect,0.1779,Unstable
mp-1194957,Hg2Te4Xe3(O2F13)2,2.5668,Indirect,0.0802,Stable
mp-559834,,2.5739,Direct,0.0853,Stable
mp-27575,,2.8675,Indirect,0.002,Stable
mp-649177,ReTe5O6F25,2.1693,Indirect,0.0265,Stable
mp-560028,UTe6(OF5)6,2.2523,Indirect,0.0,Stable
mp-560802,,2.3841,Direct,0.0082,Stable
mp-540553,,2.3632,Direct,0.0081,Stable
mp-29074,Te7As2F12,1.0704,Direct,0.0897,Stable
mp-1205467,Te7OsO5F32,1.2372,Direct,0.0341,Stable
mp-649107,ReTe7O7F32,0.559,Indirect,0.0274,Stable
mp-22945,TeRhCl,0.7797,Direct,0.0,Stable
mp-1018752,LaTeCl,0.6571,Direct,0.0026,Stable
mp-1018941,PrTeCl,0.421,Direct,0.0,Stable
mp-1018818,NdTeCl,0.4133,Direct,0.0001,Stable
mp-504630,InTeCl,1.6633,Direct,0.0,Stable
mp-669345,TaTeCl9,2.7878,Direct,0.0003,Stable
mp-669348,NbTeCl9,2.2165,Direct,0.0032,Stable
mp-28938,Nb3TeCl7,0.7027,Direct,0.0,Stable
mp-28944,BiTeCl,1.5135,Indirect,0.0,Stable
mp-28330,TeAuCl7,1.5508,Indirect,0.0,Stable
mp-29713,NbTeCl9,2.1717,Indirect,0.0108,Stable
mp-571179,AlTeCl7,3.1559,Indirect,0.0012,Stable
mp-22975,Rb2TeCl6,2.6398,Indirect,0.0,Stable
mp-23465,Cs2TeCl6,2.7815,Indirect,0.0,Stable
mp-27833,Tl2TeCl6,2.5741,Indirect,0.0,Stable
mp-723393,,0.7062,Indirect,1.0781,Unstable
mp-644827,,1.8037,Direct,0.0,Stable
mp-27449,GaTeCl,2.1702,Direct,0.0,Stable
mp-1102615,CeTeCl,0.014,Indirect,0.0242,Stable
mp-557992,InTeClO3,3.0755,Indirect,0.0,Stable
mp-736257,,0.0021,Indirect,1.6149,Unstable
mp-759866,,3.0969,Indirect,0.0233,Stable
mp-1104737,MgTe(ClO)6,0.7145,Indirect,0.8447,Unstable
mp-707765,,3.3769,Indirect,0.0168,Stable
mp-1196950,TePb3Cl4O3,3.2599,Direct,0.0078,Stable
mp-950214,Cd2TeCl2O3,3.4748,Direct,0.005,Stable
mp-559379,SbTeClO3,3.1556,Indirect,0.0,Stable
mp-559805,HoTeClO3,3.8573,Indirect,0.0,Stable
mp-628665,AlBiTeCl4,2.1634,Indirect,0.0,Stable
mp-1201918,,3.2584,Direct,0.0061,Stable
mp-600198,,3.0652,Indirect,0.1067,Unstable
mp-1197714,,3.3389,Indirect,0.0063,Stable
mp-680388,ZnCuTeCl2O3,0.0001,Indirect,0.0091,Stable
